name,name_en,logo,rating,city,district,gender,category,min fee
مدرسة شمس الجزيرة الاهلية,Shams Aljazeera National School,https://storage.yaschools.com/source/school/logos/bSotsaAYLbtnxn8Ogd_3G4Pt_e_ZwXfm.png,2.5,الدمام,النزهة,بنين,أهلية,0
مدارس رواد المستقبل الإقتصادى,Rowad Almostqbl International School,https://yaschools.com/img/default-school-logo.jpg,2.5,الدمام,واحة الأعمال,بنين وبنات,عالمية,0
مدرسة منارة الإسلام الأهلية,Manaret Aleslam National School,https://storage.yaschools.com/source/school/logos/M5GXcE1S2Q_1LJuqCW-fqQMLnMq9nmfv.jpg,2.5,الدمام,أحد,بنين,أهلية,0
روضة باب الريان الأهلية,Bab Alrayan National school,https://storage.yaschools.com/source//1/BnBX7VDNeCuZViRdTy-HJjGIaRWecRUV.jpg,2.5,الدمام,الفردوس,بنين وبنات,أهلية,0
مدارس الدمام الأهلية,.Aldammam National School,https://storage.yaschools.com/source//1/zN40m0XHl0SFy9tJPzoCXW606v3GpFIx.jpg,2.5,الدمام,الزهور,بنين وبنات,أهلية,9 ألف
مدارس دار الطفولة,Dar Altufulah National School,https://storage.yaschools.com/source//1/tNCH8Y8MTx_1VXXrvtcyphb0k-wti93J.jpg,2.5,الدمام,محمد بن سعود,بنين وبنات,أهلية,13 ألف
مدارس الحصان النموذجية بالأندلس,Al-Hussan National Schools - Al Andalus,https://storage.yaschools.com/source/school/logos/HC1ZzAUzA4ehvnjDwETaFSGVv9q14fNI.png,2.5,الخبر,الاندلس,بنين وبنات,نموذجية ,18 ألف
مدارس المدار العالمية بالخبر,Orbit International School Khobar,https://storage.yaschools.com/source/school/logos/1nlcJ4-TyMGeDnmgb6KkAmdlLgzYg16y.png,2.5,الخبر,الراكة,بنين وبنات,عالمية,0
مدرسة اسيا العالمية,Asia International School,https://storage.yaschools.com/source/school/logos/ee6xgEGD6kYO6ZPtZBC134NaES-o-FUa.jpg,3.4,الخبر,الحزام الذهبي,بنين وبنات,عالمية,12 ألف
مدارس منارات الخبر العالميه,Manarat Al - Khobar International Schools,https://storage.yaschools.com/source/school/logos/39z013kWvMKbBU07C_S03UZqIvyad_1G.jpeg,2.5,الخبر,الكورنيش,بنين وبنات,عالمية,18 ألف
مدرسة نيو وورلد العالمية,New World International School,https://storage.yaschools.com/source/school/logos/dxRS0N2CzttEAXRYNHa-8pHXPnjeR1_4.png,2.5,الخبر,قرطبة,بنين وبنات,عالمية,0
مدارس المسار المصري,Almasar Almasry - Khobar,https://storage.yaschools.com/source/school/logos/u5LDifRR9jw1tQQPXJ-N2F_HDhdtEw9E.jpg,5,الخبر,العقربية,بنين وبنات,عالمية,0
مدرسة العالم الصغير العالمية,Little World International School,https://storage.yaschools.com/source/school/logos/W6XtCW2eWLyzpMoOL7YvVwm0EHeJh254.jpg,3.4,الخبر,الحزام الذهبي,بنين وبنات,عالمية,22 ألف
مدرسة الكثبان العالمية,Dunes International School,https://storage.yaschools.com/source/school/logos/DJxLpzQE1NHuzlY-nTf6N3Pkf3cUG7As.jpg,2.5,الخبر,الاندلس,بنين وبنات,عالمية,12 ألف
مدرسة النجوم المضيئة العالمية,Shining Stars International School,https://storage.yaschools.com/source/school/logos/PJyXqjbBHPmXHudsHLjUoqgVfT4200u1.jpg,3.7,الخبر,قرطبة,بنين وبنات,عالمية,15 ألف
مدرسة الشرق الساطع العالمية,Bright Middle East International School,https://storage.yaschools.com/source/school/logos/MeJGhOEXM5e7hk5u0A19AIOst04vbwYK.jpg,2.5,الخبر,الراكة,بنين وبنات,عالمية,13 ألف
مدارس البرامج العالمية,International Programs Schools,https://storage.yaschools.com/source/school/logos/efFwqzxDdOcou1cW2wA9cX_kSQm5kL8N.png,2.5,الخبر,قرطبة,بنين وبنات,عالمية,33 ألف
مدارس رياض الايمان الاهلية,Riyadh Aliman National Schools,https://storage.yaschools.com/source/school/logos/BAL_ACLUUAXD5Y0188EmTAGl6cyQ90p0.jpg,2.6,الخبر,العليا,بنين وبنات,أهلية,25 ألف
مدارس الملك عبد العزيز الاهليه,King Abdul Aziz National Schools,https://storage.yaschools.com/source/school/logos/RoErvWyw4H6Ky-3m_a6YeBNDj1mPUAtG.jpg,2.5,الخبر,الراكة,بنين وبنات,أهلية,15 ألف
مدرسة السلام الأهليه - الخبر,Alsalam National Schools - Khobar,https://storage.yaschools.com/source//1/Ihi9l9LHCnDE9Cvr8FSfJa14H-t--yzi.jpg,2.5,الخبر,العليا,بنين وبنات,أهلية,12 ألف
مدرسة الخليج العالمية,Gulf International School,https://storage.yaschools.com/source/school/logos/dhG8NjFLzQ74IxSvVDBqJiv4CMveWVoW.jpg,2.5,الخبر,الاسكان,بنين وبنات,عالمية,17 ألف
مدرسة منارة الشرقية للبنين,Manarat  Al sharqiah International School- Boys,https://storage.yaschools.com/source/school/logos/0_xALCgBk3OT1CND0AnxglTDLXZwhTa_.png,2.5,الخبر,قرطبة,بنين وبنات,عالمية,0
مدرسة منارات الشرقية (للبنات),Manarat  Al sharqiah International School -girls,https://storage.yaschools.com/source/school/logos/WJfb9UzQaw3addsQM_gnuVqd9ByMyF8z.png,2.5,الخبر,قرطبة,بنات,عالمية,0
مدرسة العالم الجديد العالمية,New World International School - Madinat Al Umal,https://storage.yaschools.com/source//1/JrEZBUDAsto4BEzw6yRRUvMbMiau6mTr.png,2.5,الخبر,مدينة العمال,بنين وبنات,عالمية,20 ألف
مدارس ينابيع المعرفه الأهلية,Ynabee Almarefa National Schools,https://storage.yaschools.com/source/school/logos/xkPhc6-yLFvg57Jb-nt5Gou3TTicZ5Zk.jpg,2.5,الخبر,الجسر,بنات,أهلية,0
مدرسة سما الينابيع الأهلية,Sama Alynabee National School,https://storage.yaschools.com/source/school/logos/tVLHJfhvxWp0aT7HD-dfY08NI2K9DKPl.jpg,2.5,الخبر,الشراع ,بنين وبنات,أهلية,0
مدارس الجسر الاهلية,Aِljissr National Schools,https://storage.yaschools.com/source/school/logos/9eKbKry_DVpo8OCETQFW4udR2VEYJIYf.jpg,2.5,الخبر,الجسر,بنين وبنات,أهلية,0
مدارس العزيزية الاهلية,Al Aziziyah Private Schools,https://storage.yaschools.com/source/school/logos/cqS8VnxcpAl5Ba-fnJHCMO6sChcFvHwU.png,2.5,الخبر,الراكة,بنين وبنات,أهلية,12 ألف
مدارس دار البيان الأهلية,Dar Albayan National schools,https://storage.yaschools.com/source/school/logos/_A-IHCz0oerymIZHJ0qoNoSaf4z_8a68.jpg,2.5,الخبر,العليا,بنين وبنات,أهلية,12 ألف
مدارس واحة الطفل الأهلية,Wahat Altefl National Schools,https://storage.yaschools.com/source/school/logos/9GIww_BTK2mRFU_dP3O51zfNgl9zyIrv.jpg,2.5,الخبر,العقربية,بنين وبنات,أهلية,8 ألف
مدارس وروضة الأسمري الاهلية,Alasmari National Schools,https://storage.yaschools.com/source/school/logos/ZyiNUexpQxmSqu9phQdVyoKSSRlJyQi0.jpg,2.5,الخبر,التعاون,بنين وبنات,أهلية,8 ألف
مدارس الفجر الأهلية للبنات - الخبر,Dawn National School For Girls - Khobar,https://storage.yaschools.com/source//1/aiz7W9jF08Zu2jK8cb2RrpFOADho5B7G.jpg,2.5,الخبر,الراكة,بنات,أهلية,9 ألف
روضة زيتونة الأهلية,Zaytoona Kinder School,https://storage.yaschools.com/source/school/logos/emGbHs76cSqBFsQGGt8M7ionSw4vzG4i.jpg,2.5,الخبر,الاسكان,بنات,أهلية,12 ألف
المدرسة البريطانية العالمية -الخبر,British International Schools-Al Khobar,https://storage.yaschools.com/source/school/logos/7P11MdjRaTOeNO-Lh17Rbo4M0laT0vcv.png,2.5,الخبر,الجوهرة,بنين وبنات,عالمية,29 ألف
المدرسة الباكستانية العالمية بالخبر,Pakistan International School - Khobar,https://storage.yaschools.com/source/school/logos/sQb5RLqgZXhiAuhL-zc3Kxi7-loIROje.jpg,2.5,الخبر,الخبر الشمالية,بنين وبنات,عالمية,0
مدارس الفلبينية العالمية -الخبر,International Philippine School - Khobar,https://storage.yaschools.com/source/school/logos/sioabEmL-_s3Qb6NKFSrysKNdL_kPJnQ.jpg,2.5,الخبر,الخبر الجنوبية,بنين وبنات,عالمية,0
مدارس بشائر الجزيرة الأهلية,Bashaer Al Jazeerah Private Schools,https://storage.yaschools.com/source/school/logos/Awk0jnj0czbxcwY7Y0kJ1FYK1ewDdXDX.jpg,2.5,الخبر,العليا,بنين وبنات,أهلية,6 ألف
مدارس اجيال الاقصى الأهلية,Ajyal ALaqsa National Schools,https://storage.yaschools.com/source/school/logos/fj_nZw7Ngf6wWIg6g1iZXmz_d_UJfl8B.png,2.5,الخبر,الراكة الجنوبية,بنين,أهلية,0
مدارس منارات الخبر الأهلية,Manarat Al Khobar National Schools,https://storage.yaschools.com/source//1/fzxMUsGXA4Z0RpgrUFaUOpow0slGwzzR.jpg,2.5,الخبر,قرطبة,بنين وبنات,أهلية,18 ألف
مدرسة العروبة الأهلية,Arabism secondary school,https://storage.yaschools.com/source//1/-JjSrgeuVWWBKWqkeoKnV0HOyVuJrsrY.jpg,2.5,الخبر,الراكة,بنين وبنات,أهلية,0
مدرسة هجر الأهلية - الخبر,Hajar Elementary School - Khobar,https://storage.yaschools.com/source//1/OSGQL3Q9mCGmE_Zcjck7hFYJ_ecaEpSO.jpg,2.5,الخبر,الحزام الذهبي,بنين وبنات,أهلية,0
مدرسة نبع الخليج الأهلية,Gulf Spring National School,https://storage.yaschools.com/source//1/mZ9-VfwHAn82vwvhuDYA4UBUBnWmdZAm.jpg,2.5,الخبر,الراكة,بنين وبنات,أهلية,0
مدارس الفرسان العالمية - الخبر ( الراكة الشمالية),Alforsan International School - AlRakah Shamaliyah,https://storage.yaschools.com/source//1/S2vxCJcdKwDSBbCK8AdyhBPMNZaOPYVy.png,4.2,الخبر,الراكة,بنين وبنات,عالمية,21 ألف
روضة مجد العلم ,Gloryoflearning,https://yaschools.com/img/default-school-logo.jpg,2.5,الخبر,الكورنيش,بنين وبنات,,0
مدارس العلم النافع الأهلية,Useful Science National Schools,https://storage.yaschools.com/source/school/logos/74XjmPtJJQxxSH1CvRZ5VcxxE4SGkAxP.jpg,2.5,مكة,الكعكية,بنين وبنات,أهلية,12 ألف
روضة نبع الثقافة الاهلية,Nb3 Altha8afah National School,https://storage.yaschools.com/source//1/hSGuJU2dw-kraVGnflrYhB2XtE9X1_oz.jpg,2.5,مكة,الرصيفة,بنين وبنات,أهلية,0
مدارس أجيال الوفاء - القسم الدولي,Ajyal Alwafaa International School,https://storage.yaschools.com/source/school/logos/ZYZF35MqIZy-1GES-SUiNITXSS52w6fl.jpeg,2.5,مكة,الشرائع,بنين وبنات,عالمية,8 ألف
مدرسة طلائع الفكر  الأهلية بمكة المكرمة,Talaea Alfikr National School - Makkah,https://storage.yaschools.com/source/school/logos/Y83urO52o5-OJSzaP0fCLW-6Z5aKaDc8.jpg,2.5,مكة,العمرة,بنين,أهلية,0
روضة الأنوار النموذجية,Al Anwar National School,https://storage.yaschools.com/source/school/logos/FQgZ2ly1josGqhPn098g02eGKur94o4X.jpg,2.5,مكة,العمرة,بنين وبنات,أهلية,0
مدرسة الاجيال المبدعة الاهلية,Creative Generation National School,https://storage.yaschools.com/source/school/logos/L3Jt0BO5iWVot1JXImyYSd0vIVrl5mTq.jpg,2.5,مكة,الحمراء,بنين وبنات,أهلية,12 ألف
مدرسة البرهان الأهلية,Al Brhan National School,https://storage.yaschools.com/source/school/logos/RmtEQZWBK3e3MaU-gA2cVXG5mPBp0P3m.jpg,2.5,مكة,الشوقية,بنين وبنات,أهلية,9 ألف
مدارس دار البشري الأهلية,Dar Alboshra National School,https://storage.yaschools.com/source/school/logos/5hIhfvRLJipg1-pyWv1TauYj7kglzUNM.jpeg,2.5,مكة,العوالي,بنين وبنات,أهلية,12 ألف
مدرسة رواد الإعجاز الأهلية,Rowad Aleajaz National School,https://storage.yaschools.com/source/school/logos/ypB6ej82Avdw4Nb_DPhTlmdNfkKJyJws.jpg,2.5,مكة,العوالي,بنات,أهلية,7 ألف
مدرسة إبداع الطفولة  الأهلية,Ebda Altfola National School,https://storage.yaschools.com/source/school/logos/ooFDZJyowsPaD9l1rzLlQMh0quH6YGRB.jpeg,2.5,مكة,الشوقية,بنين وبنات,أهلية,0
مدرسة صروح التربية العالمية,Sorouh Altrbyah International School,https://storage.yaschools.com/source/school/logos/43pd9HfmhGhksew1MjSQyIgx5cRlf9TL.jpeg,2.5,مكة,النسيم,بنين وبنات,عالمية,0
روضة شمس المواهب الاهليه,Shams Almwaheeb National School,https://storage.yaschools.com/source/school/logos/ebuJQd85R7tY6DayjkycSqXwGeIEluT4.jpg,2.5,مكة,الشوقية,بنين وبنات,أهلية,0
مدارس غراس الإبداع الأهلية,Gheras Alebda National School,https://storage.yaschools.com/source/school/logos/OjhupnFhHsQAGQLqphhYg7mO0KesdKPM.png,2.5,مكة,الشرائع,بنين وبنات,أهلية,10 ألف
مدرسة فجر الرسالة الأهلية,Fajr Resalah National School,https://storage.yaschools.com/source/school/logos/ZqDEEOExsXvbqRYW_nr5RmvWLy4RfpFz.jpeg,2.5,مكة,الخالدة,بنات,أهلية,7 ألف
روضة جيل الطفولة الأهلية,Jeel Altfola National School,https://storage.yaschools.com/source/school/logos/FTyyGvPbxsXmsk30WKU-3gazwxgEiRSc.jpg,2.5,مكة,العدل ,بنين وبنات,أهلية,0
مدرسة الطموح الأهلية,Altomouh National School,https://storage.yaschools.com/source/school/logos/IjZqB1FmMs7jqMZo-63mhkepDbSgX-am.jpeg,2.5,مكة,العمرة,بنين وبنات,أهلية,8 ألف
روضة طلائع الفجر الأهلية,Talaya Alfajr National School,https://yaschools.com/img/default-school-logo.jpg,2.5,مكة,العدل ,بنين وبنات,أهلية,7 ألف
مدرسة اقرأ الأهلية,Iqra Pakistan National School,https://yaschools.com/img/default-school-logo.jpg,2.5,مكة,الرصيفة,بنين وبنات,أهلية,7 ألف
روضة النبت الحسن,Alnnabt Alhasan School,https://storage.yaschools.com/source/school/logos/2uNDgOFzlyzuaR3Tu6-PZzqOCDuoRVe6.jpg,2.5,مكة,الشرائع,بنين وبنات,أهلية,0
مدرسة مشاعل الهدى الأهلية,Mashel Alhuda National School,https://storage.yaschools.com/source/school/logos/QjDKWNI2Zlv6u9_qITpPhpp9qHZzg-Xx.jpeg,2.5,مكة, البحيرات,بنين وبنات,أهلية,9 ألف
روضة أزهار مكة الاهلية,Roudah Azhar Makkah - National,https://storage.yaschools.com/source/school/logos/ycvM523ajminThYwdjOu7IwnGIYWxBjB.jpg,2.5,مكة,الشرائع,بنين وبنات,عالمية,7 ألف
روضة تاج الوالدين الأهلية,Taj Alwaldin National School,https://storage.yaschools.com/source/school/logos/P7YIRHN5CzmGOc5xm7wNCcob_qvPMZbR.png,2.5,مكة,الزاهر,بنين وبنات,أهلية,7 ألف
روضة ينابيع الغد الأهلية,Ynabeea Algad National School,https://yaschools.com/img/default-school-logo.jpg,2.5,مكة,الشوقية,بنين وبنات,أهلية,0
مدارس البشري الزاهر الأهلية,Al Bushra National School - ‎Al Zaher,https://storage.yaschools.com/source/school/logos/bwByCjNX9rwKf1Ek5YFGkvKESXz4rnqC.jpg,2.5,مكة,الزاهر,بنات,أهلية,10 ألف
مدرسة المهارات الحديثة الأهلية,Modern skills National School,https://storage.yaschools.com/source/school/logos/rDtIXFkQSa2VJ2neHYAkOe96e8K-7vFl.jpg,2.5,مكة, البحيرات,بنين وبنات,عالمية,10 ألف
مدرسة مصابيح المجد الأهلية,Msabeh Almajd National Schools,https://storage.yaschools.com/source/school/logos/I8pACH6nc31r7tV5Pkc3ITfa-KTkRxCT.jpg,2.5,مكة,الشوقية,بنين وبنات,أهلية,0
مدرسة جيل الذكر الأهلية,Jeel Althekr National School,https://storage.yaschools.com/source/school/logos/dcBR1AHF_Dqrw17kHnjoQw-0bECI94EY.jpg,2.5,مكة,الشرائع,بنين وبنات,أهلية,9 ألف
مدرسة دوحة النور الأهلية,Dohat Alnor National School,https://storage.yaschools.com/source/school/logos/YyDba2aHEfxD3XnZqeq16583Hwgi4Ljr.jpg,2.5,مكة,الشوقية,بنين وبنات,أهلية,0
روضة نوابغ الابداع الاهلية,Kids Geniuses National School,https://storage.yaschools.com/source/school/logos/Cka75ZDTqLUY_vq_tYmKnBe_goOWKXsV.jpg,2.5,مكة,العمرة,بنين وبنات,أهلية,8 ألف
روضة رحاب المبدعين الأهلية,Rehab Almubdeen National School,https://storage.yaschools.com/source/school/logos/qxVD1u2KlCmNXJuvoc-cNRlmqeRpugOi.jpg,2.5,مكة,الرصيفة,بنين وبنات,أهلية,7 ألف
مدرسة الأبناء النجباء الأهلية,Alabna AlNojaba National Schools,https://storage.yaschools.com/source/school/logos/L2PD6fh3nedZhMoVI1Xf3ISjOwyjy83V.jpg,5,مكة,الشوقية,بنات,أهلية,0
مدرسة جيل الايمان الاهلية,Rawdat Geil Aleman - National,https://storage.yaschools.com/source/school/logos/uSfGmiXYw4_tigKc7yUWuOtmNjvuf-_d.jpg,2.5,مكة,الحمراء,بنين وبنات,أهلية,0
روضة الحكمة الأهلية,,https://storage.yaschools.com/source/school/logos/6JykFvy2gOxAuuxPZKmnN1fjxxEeG73J.jpg,2.5,مكة,العوالي,بنات,أهلية,11 ألف
روضة ضي المضئية الأهلية,Educational Dai - National,https://storage.yaschools.com/source/school/logos/g36s-09wF32snn7-kDPmjVkiffHKVdQu.jpg,4.2,مكة,العوالي,بنين وبنات,أهلية,0
مدرسة شرائع المجد الأهلية,Sharayie Almjd National School,https://storage.yaschools.com/source/school/logos/8mzDKhnDx-hFj9w1xYu5dqXs-WQoNu5M.jpg,2.5,مكة,,بنات,أهلية,0
روضة فكر وابدع الأهلية,Faker W Abd3 - National,https://storage.yaschools.com/source/school/logos/RtlAentltMJerPjRzaG5WZdol4hCdn5a.jpg,2.5,مكة,,بنين وبنات,أهلية,0
مدرسة الزهراء الأهلية,Alzahraa National School,https://storage.yaschools.com/source//1/ddgtKM2mYL2jW9BzEGp9KT-hW5rIlb6v.jpg,2.5,مكة,العوالي,بنات,أهلية,10 ألف
مدارس بشائر الإبداع الأهلية,Bashaer Alebdaa National School,https://storage.yaschools.com/source/school/logos/NGoqDWW2DxFeKN893TMaqGxkmlonw1Nj.jpg,2.5,مكة,الشوقية,بنين وبنات,أهلية,12 ألف
مدرسة صدى الطفولة الأهلية,Sada Altofola National School,https://storage.yaschools.com/source/school/logos/SsSFunRRcxHE121LaFWmGvNQwBi6i3NR.jpg,2.5,مكة,النزهة ,بنات,أهلية,8 ألف
مدرسة الفرسان المكية  الأهلية,Alfursan Mkh National School,https://storage.yaschools.com/source//1/silN3WXew6QbnzCyrhTJ26xI1LqWPjaR.jpg,2.5,مكة,الشوقية,بنين وبنات,أهلية,9 ألف
مدارس رياض الصباح الاهلية,,https://storage.yaschools.com/source/school/logos/gvvRKdJNHKZDOk5_0r3oGTMpb2pc7UYW.jpg,2.5,مكة,الشرائع,بنات,أهلية,9 ألف
مدرسة مرح الطفولة الأهلية,Fun Childhood National School,https://storage.yaschools.com/source/school/logos/XGTFGns6Ci4VNrdEeD975WiulZw2gOR5.jpg,2.5,مكة,العوالي,بنات,أهلية,7 ألف
روضة إبداعات الطفولة الأهلية,Ebdat Altofolh National School,https://storage.yaschools.com/source/school/logos/BgO5B5fKMZ-vHBWL33jx4evSTzT0uoPf.jpg,2.5,مكة,الشرائع,بنات,أهلية,0
روضة علا مكة الأهلية,Ola Makkah National School,https://storage.yaschools.com/source/school/logos/xue7t6HSQi-hOYtX7k1AXMLP3jkYGBlk.jpg,3,مكة,الشوقية,بنات,أهلية,8 ألف
روضة الجيل المنشود الاهلية,Kg Aljeel National School,https://storage.yaschools.com/source/school/logos/b_B4iaMMTh-NN-5E6CORrp3prMR2YZx-.jpg,2.5,مكة,العوالي,بنات,أهلية,8 ألف
روضة براءة الطفولة الاهلية,Baraat Altufula National School,https://storage.yaschools.com/source/school/logos/udBdUs9ObB39IjvO8wiyPKjPQf0NHz8o.jpeg,2.5,مكة,الزاهر,بنات,أهلية,0
مدرسة شمس البراعم الاهلية,Shams Albaraem National School,https://storage.yaschools.com/source/school/logos/0gQvwlbw-KjN5eTd5jPX2ZqZIZE2Al5Q.jpg,2.5,مكة,العمرة,بنات,أهلية,4 ألف
روضة مواهب المملكة الأهلية,Kingdom Talents National School,https://storage.yaschools.com/source/school/logos/KpErPhQ_oybU06wwzX5ybCbKqAbs_il1.jpg,2.5,مكة,الشرائع,بنات,أهلية,0
مدرسة شعاع الصفوة الأهلية,Shuaa Alsafwa National Schools,https://storage.yaschools.com/source/school/logos/CT8n2CntnM4ngw1j690P3QSc42kGFBJX.jpg,2.5,مكة,السلامة,بنات,أهلية,7 ألف
مدرسة منارة أم القرى الأهلية,Manart Um Alqura National School,https://storage.yaschools.com/source/school/logos/5j8pKS7AT2YRQU2Cul9DJCMI0E6zQyxt.jpg,2.5,مكة,الحمراء,بنات,أهلية,0
روضة طلائع الأمل الأهلية,Talaea Alamal National School,https://storage.yaschools.com/source/school/logos/f18iUuJGmFjuC97eZl3ISZzf6eCZLm5L.jpg,2.5,مكة,بطحاء قريش,بنين وبنات,أهلية,0
مدرسة طلائع الإيمان الأهلية,Talea Al Eman National School,https://storage.yaschools.com/source/school/logos/OPlzpQHKQKM8_fix1HNNfngCjBftef6x.jpg,2.5,مكة,أجياد,بنين وبنات,أهلية,0
مدارس ابن الصلاح الأهلية,Ibn-Assalah Private Schools,https://storage.yaschools.com/source/school/logos/fN17Cu_0FbPvgcLMngOrnJ2f0AbuIdlN.jpg,2.5,مكة,الشوقية,بنين وبنات,أهلية,9 ألف
مدرسة الفرقان الاهلية,Alforqan National School,https://storage.yaschools.com/source//1/LQxdvADvjknmmTjEe_3SMbx-fbvRS560.jpg,2.5,مكة,الحمراء,بنين وبنات,أهلية,0
مدارس طلائع العلم الأهلية,Talaea AlElm national School,https://storage.yaschools.com/source//1/FurNiVY0r8B0cK6EqCCuCKTcqA4h5uFq.jpg,2.5,مكة,الشرائع,بنين وبنات,عالمية,0
مدرسة دار الفائزين الأهلية,Dar Al Faizeen National School,https://yaschools.com/img/default-school-logo.jpg,2.5,مكة,العوالي,بنين وبنات,أهلية,0
المدرسة الصولتية الأهلية,Assawlatiah National School,https://yaschools.com/img/default-school-logo.jpg,2.5,مكة,الكعكية,بنات,أهلية,0
مدرسة الثقافة الأهلية,Althaqafa National Schools,https://storage.yaschools.com/source//1/hsmDLT-h4J7tCWOhfDEipATQaWwVWEfZ.jpg,2.5,مكة,الجامعه,بنين وبنات,أهلية,0
مدارس الرواد المكية الأهلية,Rowad Makkah National School,https://storage.yaschools.com/source//1/bhoCIyyjyuQcZ3hV7GXhqxdmOXL1RY99.jpg,2.5,مكة,العوالي,بنين وبنات,أهلية,0
مدارس جيل الابداع,Creativity Generation Schools,https://storage.yaschools.com/source//1/sdJDBVaEHExH-L2sJajpIIQ6dq5sK-mm.png,2.5,مكة,النزهة ,بنين وبنات,عالمية,0
مدارس الأندلس الأهلية -بمكة,Al-Andalus Private School- Makkah,https://storage.yaschools.com/source//1/2ieXH9xsWXdAnyY-GESvlK3rGS1dTgtN.png,2.5,مكة,الشرائع,بنين وبنات,أهلية,0
مدارس المجموعة العالمية,International Schools Group - Jubail,https://storage.yaschools.com/source//1/-TmYjARgyIcq7Q0VPeAh_LRuMgq-8tU9.jpg,2.5,الجبيل,اللؤلؤ,بنين وبنات,عالمية,15 ألف
مدارس دار الفيصل الأهلية,Dar Al-Faisal Private Schools,https://storage.yaschools.com/source/school/logos/U5M_fK7A49spvCWe6o7_g5Ucio4Z0Zkj.jpg,2.5,الجبيل, العزيزية,بنين وبنات,أهلية,0
مدرسة الثانوية الثانية للبنات,Second Secondary Credit,https://storage.yaschools.com/source/school/logos/ElbONGFY3qjqWmLwdGrZnrllQfhSEAFx.jpg,2.5,الجبيل,الجبيل,بنات,أهلية,0
مدرسة المتوسطة السادسه للبنات,Alsadisah,https://storage.yaschools.com/source//1/Yrp406EuIiBiVBROuCNgfnX8-KQ92NyS.jpg,2.5,الجبيل,الفردوس,بنات,أهلية,0
مدارس زين الأهلية,Zain school,https://storage.yaschools.com/source/school/logos/xwPB7qjFO7KqQdPuGGgwgswh_-Wq0mEr.jpg,2.5,الجبيل,جلمودة,بنين وبنات,أهلية,0
مدرسة الحويلات الاهلية,Elementary School Ahoilat,https://storage.yaschools.com/source//1/XBL_UQloIaPFNrktCDfkxj_cF9PJOllk.jpg,2.5,الجبيل,الحويلات,بنين وبنات,أهلية,0
روضة الاطفال الأذكياء لرياض الأطفال,Smart Kids - Nursery - Kindergarten,https://storage.yaschools.com/source//1/KEzn48SgzjRppvxv2P_IQ044VDp9s2R4.jpg,2.5,الجبيل,الاندلس,بنين وبنات,أهلية,0
روضة عقول مشرقة,Bright Minds Nursery And Kindergarten Schools,https://storage.yaschools.com/source//1/o7888L3RT3cM3o14Xocj5qZZfD2474mx.jpg,2.5,الجبيل,الجبيل,بنين وبنات,أهلية,0
مدارس رواد التجديد,Rowad Al-tasjdeed national and international schools,https://storage.yaschools.com/source/school/logos/PynkafIyViL4lpQnrqIwat6S4p3O4S5a.jpg,2.5,الخرج,البدع الجديد,بنين وبنات,عالمية,7 ألف
مدرسة المطورون العالميه,ALMutawiroon International Schools,https://storage.yaschools.com/source/school/logos/TGONQ91004heYNAemNG4bqlSOHBhBnGN.jpg,2.5,الخرج,النزهة,بنين وبنات,عالمية,13 ألف
مدرسة صناعة النجاح الاهلية بالدلم,Senaah Alnajah International School - Ad Dilam,https://storage.yaschools.com/source/school/logos/RGJvn72DSNAtnxbBIj7QJLkU7bpWubaI.jpg,2.5,الخرج,الدلم,بنين,أهلية,4 ألف
روضة درب المستقبل الاهلية,Future Path National School,https://storage.yaschools.com/source/school/logos/SX4Fd0oy6qom8bLckNPGMeVM01K7j9Td.jpg,2.5,الخرج,الخزامى,بنين,أهلية,8 ألف
مدرسة أجيال الفكر الأهلية,Ajyal Alfkr National School,https://storage.yaschools.com/source//1/jHqPYCw3C8OpBdWlzPTv9-TcwXdrhxvn.jpeg,2.5,الخرج,النزهة,بنين وبنات,أهلية,0
مدارس روافد العالمية,Rawafed International Schools,https://storage.yaschools.com/source//1/NYKKuaHhEzKv1B28siCkrmIdyP01PTSa.jpg,2.5,الخرج,الدلم,بنين وبنات,عالمية,0
مدارس نخبة الخبر العالمية,AlKhobar Elite International School,https://storage.yaschools.com/source/school/logos/9x18Dw4W8AfHeaLcVI3ErJDY4gfEsWq_.jpg,2.5,الظهران,الدوحة الجنوبية,بنين وبنات,عالمية,10 ألف
مدارس ريانة الشرقية,Raina Alshargia School,https://storage.yaschools.com/source/school/logos/YcWsMs2aWnrBa1MEVeidGFQ1McEgQlvE.png,2.5,الظهران,الدوحة الجنوبية,بنين وبنات,أهلية,0
مدرسة الظهران الأهلية,Dhahran Ahliyya Schools,https://storage.yaschools.com/source/school/logos/nTlWTkTsmx8PYWyxonX7PB1sVDihBexh.png,2.5,الظهران,الدوحة الجنوبية,بنين وبنات,أهلية,0
مدرسة إثراء الأهلية,Ethra National School,https://storage.yaschools.com/source/school/logos/DXVfRco00K9g2i1cFymGDIoHlbF9f-CO.jpg,2.5,الظهران,الدوحة الجنوبية,بنين وبنات,أهلية,0
مدارس  رؤية,Ruya Schools,https://storage.yaschools.com/source/school/logos/f-9bOJMBN1DBmvkW2kPhDqDoSfUbIRKt.jpg,2.5,الظهران,الدوحة الجنوبية,بنات,أهلية,0
مدرسة الطموح الأول العالمية -الظهران,Aspire International Academy - Dhahran,https://storage.yaschools.com/source/school/logos/oSQVbsE0OfNoyY5JgioDwSfK08U2CBgi.jpg,2.5,الظهران,الدوحة الجنوبية,بنين وبنات,عالمية,21 ألف
